Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 2.108971	Val Loss: 2.082474	Val Acc: 37.29999923706055
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 2.070253	Val Loss: 2.081408	Val Acc: 37.900001525878906
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 2.094909	Val Loss: 2.080319	Val Acc: 38.099998474121094
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 2.113758	Val Loss: 2.078797	Val Acc: 38.20000076293945
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 2.088075	Val Loss: 2.076898	Val Acc: 38.099998474121094
Train Epoch: 6 [30720/49000 (62%)]	Train Loss: 2.066168	Val Loss: 2.075563	Val Acc: 38.0
Train Epoch: 6 [35840/49000 (73%)]	Train Loss: 2.096728	Val Loss: 2.073731	Val Acc: 38.099998474121094
Train Epoch: 6 [40960/49000 (83%)]	Train Loss: 2.105062	Val Loss: 2.072737	Val Acc: 38.0
Train Epoch: 6 [46080/49000 (94%)]	Train Loss: 2.117969	Val Loss: 2.072584	Val Acc: 38.400001525878906
Train Epoch: 7 [0/49000 (0%)]	Train Loss: 2.109710	Val Loss: 2.072597	Val Acc: 38.29999923706055
Train Epoch: 7 [5120/49000 (10%)]	Train Loss: 2.090007	Val Loss: 2.072405	Val Acc: 38.599998474121094
Train Epoch: 7 [10240/49000 (21%)]	Train Loss: 2.103647	Val Loss: 2.072342	Val Acc: 38.0
Train Epoch: 7 [15360/49000 (31%)]	Train Loss: 2.074440	Val Loss: 2.072111	Val Acc: 38.400001525878906
Train Epoch: 7 [20480/49000 (42%)]	Train Loss: 2.062394	Val Loss: 2.071661	Val Acc: 38.5
Train Epoch: 7 [25600/49000 (52%)]	Train Loss: 2.114711	Val Loss: 2.071189	Val Acc: 38.5
Train Epoch: 7 [30720/49000 (62%)]	Train Loss: 2.094427	Val Loss: 2.070895	Val Acc: 38.900001525878906
Train Epoch: 7 [35840/49000 (73%)]	Train Loss: 2.087658	Val Loss: 2.070725	Val Acc: 38.5
Train Epoch: 7 [40960/49000 (83%)]	Train Loss: 2.105228	Val Loss: 2.070187	Val Acc: 38.70000076293945
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 2.111763	Val Loss: 2.069119	Val Acc: 38.70000076293945
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 2.058929	Val Loss: 2.068144	Val Acc: 38.599998474121094
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 2.075611	Val Loss: 2.066013	Val Acc: 38.79999923706055
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 2.091884	Val Loss: 2.064060	Val Acc: 39.0
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 2.089832	Val Loss: 2.062952	Val Acc: 39.099998474121094
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 2.069822	Val Loss: 2.062442	Val Acc: 38.70000076293945
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 2.084795	Val Loss: 2.062224	Val Acc: 38.900001525878906
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 2.070538	Val Loss: 2.062371	Val Acc: 38.900001525878906
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 2.074452	Val Loss: 2.062652	Val Acc: 38.79999923706055
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 2.075433	Val Loss: 2.062372	Val Acc: 38.79999923706055
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 2.044028	Val Loss: 2.061556	Val Acc: 39.20000076293945
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 2.047261	Val Loss: 2.061054	Val Acc: 39.099998474121094
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 2.062689	Val Loss: 2.060239	Val Acc: 39.400001525878906
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 2.068189	Val Loss: 2.059416	Val Acc: 39.79999923706055
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 2.059085	Val Loss: 2.058440	Val Acc: 39.900001525878906
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 2.085860	Val Loss: 2.057195	Val Acc: 40.20000076293945
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 2.069634	Val Loss: 2.056106	Val Acc: 40.400001525878906
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 2.030495	Val Loss: 2.055193	Val Acc: 40.5
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 2.080413	Val Loss: 2.054537	Val Acc: 40.099998474121094
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 2.031543	Val Loss: 2.053840	Val Acc: 40.099998474121094
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 2.055879	Val Loss: 2.052834	Val Acc: 40.0
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 2.037698	Val Loss: 2.052096	Val Acc: 40.20000076293945
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 2.045556	Val Loss: 2.050825	Val Acc: 40.400001525878906
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 2.081010	Val Loss: 2.049970	Val Acc: 40.400001525878906
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 2.041809	Val Loss: 2.049336	Val Acc: 40.70000076293945
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 2.083480	Val Loss: 2.048695	Val Acc: 40.70000076293945
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 2.056009	Val Loss: 2.048058	Val Acc: 40.79999923706055
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 2.019075	Val Loss: 2.047343	Val Acc: 41.20000076293945
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 2.075948	Val Loss: 2.046812	Val Acc: 41.099998474121094
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 2.090627	Val Loss: 2.046640	Val Acc: 41.20000076293945
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 2.067313	Val Loss: 2.046991	Val Acc: 41.0
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 2.097266	Val Loss: 2.047278	Val Acc: 41.099998474121094
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 2.061574	Val Loss: 2.047547	Val Acc: 41.099998474121094
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 2.068109	Val Loss: 2.047586	Val Acc: 41.099998474121094
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 2.048125	Val Loss: 2.047300	Val Acc: 40.599998474121094
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 2.068984	Val Loss: 2.046971	Val Acc: 40.70000076293945
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 2.031136	Val Loss: 2.046352	Val Acc: 40.79999923706055
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 2.020453	Val Loss: 2.045278	Val Acc: 41.099998474121094
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 2.039180	Val Loss: 2.044408	Val Acc: 41.599998474121094
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 2.036100	Val Loss: 2.044113	Val Acc: 41.29999923706055
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 2.059902	Val Loss: 2.044181	Val Acc: 41.400001525878906
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 2.030871	Val Loss: 2.044319	Val Acc: 41.400001525878906
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 2.057129	Val Loss: 2.044511	Val Acc: 41.20000076293945
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 2.071186	Val Loss: 2.044548	Val Acc: 41.400001525878906
Train Epoch: 12 [15360/49000 (31%)]	Train Loss: 2.049520	Val Loss: 2.044353	Val Acc: 41.400001525878906
Train Epoch: 12 [20480/49000 (42%)]	Train Loss: 2.026434	Val Loss: 2.043913	Val Acc: 41.5
Train Epoch: 12 [25600/49000 (52%)]	Train Loss: 2.030003	Val Loss: 2.043329	Val Acc: 41.29999923706055
Train Epoch: 12 [30720/49000 (62%)]	Train Loss: 2.049275	Val Loss: 2.042543	Val Acc: 41.400001525878906
Train Epoch: 12 [35840/49000 (73%)]	Train Loss: 2.038551	Val Loss: 2.041632	Val Acc: 41.5
Train Epoch: 12 [40960/49000 (83%)]	Train Loss: 2.050785	Val Loss: 2.040959	Val Acc: 41.599998474121094
Train Epoch: 12 [46080/49000 (94%)]	Train Loss: 2.073814	Val Loss: 2.040511	Val Acc: 41.5
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 2.043130	Val Loss: 2.040324	Val Acc: 41.5
Train Epoch: 13 [5120/49000 (10%)]	Train Loss: 2.029598	Val Loss: 2.040009	Val Acc: 41.5
Train Epoch: 13 [10240/49000 (21%)]	Train Loss: 2.033592	Val Loss: 2.039590	Val Acc: 41.599998474121094
Train Epoch: 13 [15360/49000 (31%)]	Train Loss: 2.009181	Val Loss: 2.039080	Val Acc: 41.599998474121094
Train Epoch: 13 [20480/49000 (42%)]	Train Loss: 2.044959	Val Loss: 2.038707	Val Acc: 42.20000076293945
Train Epoch: 13 [25600/49000 (52%)]	Train Loss: 2.061809	Val Loss: 2.038365	Val Acc: 42.0
Train Epoch: 13 [30720/49000 (62%)]	Train Loss: 2.041014	Val Loss: 2.037904	Val Acc: 41.79999923706055
Train Epoch: 13 [35840/49000 (73%)]	Train Loss: 2.026328	Val Loss: 2.037142	Val Acc: 41.900001525878906
Train Epoch: 13 [40960/49000 (83%)]	Train Loss: 2.074658	Val Loss: 2.036263	Val Acc: 42.099998474121094
Train Epoch: 13 [46080/49000 (94%)]	Train Loss: 2.022378	Val Loss: 2.035418	Val Acc: 42.599998474121094
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 2.032589	Val Loss: 2.035085	Val Acc: 42.70000076293945
Train Epoch: 14 [5120/49000 (10%)]	Train Loss: 2.060143	Val Loss: 2.034976	Val Acc: 42.099998474121094
Train Epoch: 14 [10240/49000 (21%)]	Train Loss: 2.037009	Val Loss: 2.034989	Val Acc: 42.20000076293945
Train Epoch: 14 [15360/49000 (31%)]	Train Loss: 1.957911	Val Loss: 2.035000	Val Acc: 42.099998474121094
Train Epoch: 14 [20480/49000 (42%)]	Train Loss: 2.043656	Val Loss: 2.035172	Val Acc: 42.29999923706055
